event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
1,1,PSG,away, 55 ,Substitution, Kylian Mbappé , Hugo Ekitike 
2,1,PSG,away, 56 ,Substitution, Achraf Hakimi , Nordi Mukiele 
3,1,Rennes,home, 65 ,Goal, Hamari Traore , Adrien Truffert 
4,1,Rennes,home, 68 ,Substitution, Jérémy Doku , Désiré Doué 
5,1,PSG,away, 72 ,Substitution, Carlos Soler , Warren Zaïre-Emery 
6,1,PSG,away, 72 ,Substitution, Fabian Ruiz , Vitinha 
7,1,Rennes,home, 75 ,Substitution, Lorenz Assignon , Arnaud Kalimuendo 
8,1,Rennes,home, 76 ,Substitution, Birger Meling , Adrien Truffert 
9,1,PSG,away, 83 ,Substitution, Renato Sanches , Danilo Pereira 
10,1,Rennes,home, 89 ,Substitution, Kamaldeen Sulemana , Amine Gouiri 
11,1,Rennes,home, 89 ,Substitution, Flavien Tait , Lovro Majer 
12,2,Monaco,home, 2 ,Goal, Axel Disasi ,
13,2,Monaco,home, 6 ,Goal, Krépin Diatta , Vanderson 
14,2,Ajaccio,away, 11 ,Goal, Youcef Belaïli , Cyrille Bayala 
15,2,Monaco,home, 20 ,Yellow card, Mohamed Camara ,
16,2,Monaco,home, 21 ,Goal, Wissam Ben Yedder ,
17,2,Monaco,home, 28 ,Goal, Wissam Ben Yedder , Aleksandr Golovin 
18,2,Ajaccio,away, 33 ,Yellow card, Ismaël Diallo ,
19,2,Monaco,home, 35 ,Penalty, Wissam Ben Yedder , Penalty 
20,2,Monaco,home, 45 ,Substitution, Eliot Matazo , Mohamed Camara 
21,2,Ajaccio,away, 45 ,Substitution, Cédric Avinel , Fernand Mayembo 
22,2,Ajaccio,away, 45 ,Substitution, Bevic Moussiti-Oko , Youcef Belaïli 
23,2,Ajaccio,away, 46 ,Yellow card, Thomas Mangani ,
24,2,Monaco,home, 61 ,Substitution, Breel Embolo , Eliesse Ben Seghir 
25,2,Monaco,home, 61 ,Substitution, Ismail Jakobs , Aleksandr Golovin 
26,2,Monaco,home, 63 ,Goal, Breel Embolo , Krépin Diatta 
27,2,Ajaccio,away, 64 ,Substitution, Jean Botué , Riad Nouri 
28,2,Ajaccio,away, 64 ,Substitution, Mickaël Alphonse , Ismaël Diallo 
29,2,Monaco,home, 71 ,Substitution, Malang Sarr , Axel Disasi 
30,2,Monaco,home, 71 ,Substitution, Myron Boadu , Wissam Ben Yedder 
31,2,Monaco,home, 89 ,Goal, Breel Embolo ,
32,3,Angers,home, 23 ,Substitution, Himad Abdelli , Farid El Melali 
33,3,Clermont,away, 40 ,Goal, Elbasan Rashani ,
34,3,Angers,home, 42 ,Yellow card, Pierrick Capelle ,
35,3,Clermont,away, 47 ,Goal, Neto Borges , Grejohn Kyei 
36,3,Angers,home, 59 ,Substitution, Azzedine Ounahi , Batista Mendy 
37,3,Angers,home, 60 ,Yellow card, Cedric Hountondji ,
38,3,Angers,home, 60 ,Substitution, Abdallah Sima , Adrien Hunou 
39,3,Angers,home, 69 ,Substitution, Lilian Rao-Lisoa , Pierrick Capelle 
40,3,Clermont,away, 73 ,Substitution, Muhammed Cham , Elbasan Rashani 
41,3,Clermont,away, 73 ,Substitution, Komnen Andrić , Grejohn Kyei 
42,3,Clermont,away, 79 ,Yellow card, Neto Borges ,
43,3,Angers,home, 80 ,Goal, Sofiane Boufal , Nabil Bentaleb 
44,3,Clermont,away, 83 ,Yellow card, Maximiliano Caufriez ,
45,3,Clermont,away, 87 ,Substitution, Mehdi Zeffane , Jim Allevinah 
46,3,Clermont,away, 87 ,Substitution, Yanis Massolin , Saifeddine Khaoui 
47,4,Nantes,away, 16 ,Substitution, Sebastien Corchia , Charles Traoré 
48,4,Montpellier,home, 42 ,Red card, Wahbi Khazri ,
49,4,Nantes,away, 56 ,Yellow card, Evann Guessand ,
50,4,Nantes,away, 58 ,Goal, Andrei Girotto ,
51,4,Nantes,away, 60 ,Substitution, Samuel Moutoussamy , Nathan Zeze 
52,4,Nantes,away, 60 ,Substitution, Mostafa Mohamed , Evann Guessand 
53,4,Montpellier,home, 64 ,Substitution, Joris Chotard , Léo Leroy 
54,4,Montpellier,home, 65 ,Substitution, Arnaud Nordin , Valere Germain 
55,4,Montpellier,home, 67 ,Yellow card, Elye Wahi ,
56,4,Montpellier,home, 67 ,Red card, Elye Wahi ,
57,4,Nantes,away, 69 ,Yellow card, Moses Simon ,
58,4,Montpellier,home, 78 ,Substitution, Nicolas Cozza , Faitout Maouassa 
59,4,Montpellier,home, 78 ,Substitution, Khalil Fayad , Jordan Ferri 
60,4,Nantes,away, 81 ,Goal, Mostafa Mohamed , Pedro Chirivella 
61,4,Nantes,away, 84 ,Goal, Ludovic Blas , Sebastien Corchia 
62,4,Nantes,away, 85 ,Substitution, Marcus Coco , Ludovic Blas 
63,4,Nantes,away, 85 ,Substitution, Lohann Doucet , Pedro Chirivella 
64,4,Montpellier,home, 86 ,Substitution, Falaye Sacko , Christopher Jullien 
65,5,Reims,home, 51 ,Yellow card, Jens Cajuste ,
66,5,Nice,away, 69 ,Substitution, Billal Brahimi , Sofiane Diop 
67,5,Nice,away, 69 ,Substitution, Ross Barkley , Aaron Ramsey 
68,5,Nice,away, 69 ,Substitution, Badredine Bouanani , Gaetan Laborde 
69,5,Reims,home, 70 ,Substitution, Arbër Zeneli , Mitchell van Bergen 
70,5,Reims,home, 81 ,Substitution, Dion Lopy , Marshall Munetsi 
71,5,Reims,home, 81 ,Substitution, Kamory Doumbia , Jens Cajuste 
72,5,Reims,home, 88 ,Substitution, Bradley Locko , Maxime Busi 
73,5,Nice,away, 92 ,Substitution, Antoine Mendy , Melvin Bard 
74,5,Nice,away, 95 ,Yellow card, Jordan Lotomba ,
75,6,Brest,away, 18 ,Goal, Steve Mounie , Hugo Magnetti 
76,6,Brest,away, 37 ,Yellow card, Lilian Brassier ,
77,6,Brest,away, 38 ,Yellow card, Pierre Lees-Melou ,
78,6,Toulouse,home, 42 ,Yellow card, Brecht Dejaegere ,
79,6,Toulouse,home, 55 ,Substitution, Thijs Dallinga , Ado Onaiwu 
80,6,Toulouse,home, 55 ,Substitution, Farès Chaïbi , Rafael Ratão 
81,6,Toulouse,home, 57 ,Yellow card, Anthony Rouault ,
82,6,Toulouse,home, 65 ,Goal, Zakaria Aboukhlal ,
83,6,Brest,away, 70 ,Substitution, Kenny Lala , Noah Fadiga 
84,6,Brest,away, 70 ,Substitution, Islam Slimani , Steve Mounie 
85,6,Toulouse,home, 70 ,Substitution, Veljko Birmančević , Zakaria Aboukhlal 
86,6,Toulouse,home, 80 ,Substitution, Naatan Skyttä , Brecht Dejaegere 
87,6,Brest,away, 83 ,Substitution, Axel Camblan , Jérémy Le Douaron 
88,6,Brest,away, 83 ,Substitution, Haris Belkebla , Mahdi Camara 
89,7,Lille,home, 8 ,Substitution, Edon Zhegrova , Adam Ounas 
90,7,Lille,home, 16 ,Goal, Mohamed Bayo , Angel Gomes 
91,7,Lille,home, 23 ,Yellow card, Carlos Baleba ,
92,7,Lille,home, 47 ,Goal, Jonathan David ,
93,7,Lille,home, 47 ,Goal, Mohamed Bayo ,
94,7,Troyes,away, 64 ,Substitution, Wilson Odobert , Andreas Bruus 
95,7,Troyes,away, 65 ,Goal, Mama Baldé , Abdu Conté 
96,7,Lille,home, 66 ,Substitution, Remy Cabella , Carlos Baleba 
97,7,Lille,home, 67 ,Substitution, Alan Virginius , Mohamed Bayo 
98,7,Lille,home, 75 ,Goal, Alan Virginius ,
99,7,Lille,home, 75 ,Substitution, Alexsandro Ribeiro , Tim Weah 
100,7,Lille,home, 77 ,Substitution, Jose Fonte , Leny Yoro 
101,7,Lille,home, 88 ,Goal, Jonathan David , Remy Cabella 
102,8,Strasbourg,away, 18 ,Substitution, Franci Bouebari , Dimitri Liénard 
103,8,Strasbourg,away, 29 ,Goal, Jean Aholou ,
104,8,Strasbourg,away, 31 ,Substitution, Ibrahima Sissoko , Jeanricner Bellegarde 
105,8,Strasbourg,away, 32 ,Goal, Habib Diallo ,
106,8,Olympique Lyonnais,home, 47 ,Penalty, Alexandre Lacazette , Penalty 
107,8,Strasbourg,away, 45 ,Substitution, Maxime Le Marchand , Gerzino Nyamsi 
108,8,Olympique Lyonnais,home, 56 ,Yellow card, Dejan Lovren ,
109,8,Olympique Lyonnais,home, 58 ,Substitution, Bradley Barcola , Karl Toko Ekambi 
110,8,Strasbourg,away, 59 ,Yellow card, Jean Aholou ,
111,8,Strasbourg,away, 60 ,Yellow card, Habib Diallo ,
112,8,Strasbourg,away, 68 ,Substitution, Habib Diarra , Jean Aholou 
113,8,Strasbourg,away, 68 ,Substitution, Lebo Mothiba , Kevin Gameiro 
114,8,Olympique Lyonnais,home, 78 ,Substitution, Jeff Reine-Adelaide , Corentin Tolisso 
115,8,Olympique Lyonnais,home, 78 ,Substitution, Tetê , Sinaly Diomandé 
116,8,Olympique Lyonnais,home, 79 ,Substitution, Sael Kumbedi , Malo Gusto 
117,8,Strasbourg,away, 80 ,Yellow card, Habib Diarra ,
118,9,Lorient,away, 29 ,Goal, Terem Moffi , Yoann Cathline 
119,9,Marseille,home, 38 ,Goal, Sead Kolasinac , Cengiz Ünder 
120,9,Marseille,home, 50 ,Yellow card, Cengiz Ünder ,
121,9,Marseille,home, 53 ,Goal, Alexis Sanchez , Samuel Gigot 
122,9,Marseille,home, 59 ,Goal, Jordan Veretout ,
123,9,Lorient,away, 63 ,Substitution, Bonke Innocent , Julien Ponceau 
124,9,Marseille,home, 66 ,Substitution, Issa Kaboré , Sead Kolasinac 
125,9,Marseille,home, 66 ,Substitution, Dimitri Payet , Ruslan Malinovskyi 
126,9,Lorient,away, 70 ,Substitution, Adil Aouchiche , Laurent Abergel 
127,9,Marseille,home, 76 ,Substitution, Pape Gueye , Jordan Veretout 
128,9,Marseille,home, 77 ,Substitution, Bamba Dieng , Alexis Sanchez 
129,9,Lorient,away, 84 ,Substitution, Ibrahima Koné , Enzo Le Fée 
130,10,Lens,home, 27 ,Yellow card, Kevin Danso ,
131,10,Auxerre,away, 54 ,Yellow card, S Touré ,
132,10,Lens,home, 54 ,Yellow card, Facundo Medina ,
133,10,Lens,home, 59 ,Penalty, Przemysław Frankowski , Penalty 
134,10,Auxerre,away, 65 ,Second yellow card, S Touré ,
135,10,Lens,home, 67 ,Substitution, Wesley Said , Loïs Openda 
136,10,Lens,home, 67 ,Substitution, Alexis Claude-Maurice , David da Costa 
137,10,Auxerre,away, 69 ,Substitution, Jubal , Mathias Autret 
138,10,Lens,home, 73 ,Substitution, Deiver Machado , Facundo Medina 
139,10,Auxerre,away, 77 ,Substitution, Hamza Sakhi , Youssouf M'Changama 
140,10,Auxerre,away, 77 ,Substitution, Lassine Sinayoko , Gauthier Hein 
141,10,Auxerre,away, 77 ,Substitution, Nuno da Costa , Niang 
142,10,Auxerre,away, 83 ,Substitution, Matthis Abline , Gaetan Perrin 
143,10,Lens,home, 91 ,Substitution, Julien Le Cardinal , Przemysław Frankowski 
144,10,Lens,home, 91 ,Substitution, Adrien Thomasson , Florian Sotoca 
145,10,Auxerre,away, 95 ,Yellow card, Nuno da Costa ,
146,11,Marseille,away, 10 ,Goal, Chancel Mbemba , Matteo Guendouzi 
147,11,Marseille,away, 15 ,Yellow card, Issa Kaboré ,
148,11,Marseille,away, 46 ,Goal, Jordan Veretout , Cengiz Ünder 
149,11,Troyes,home, 47 ,Yellow card, Rominigue Kouamé ,
150,11,Marseille,away, 54 ,Yellow card, Chancel Mbemba ,
151,11,Marseille,away, 67 ,Substitution, Ruslan Malinovskyi , Issa Kaboré 
152,11,Marseille,away, 67 ,Yellow card, Ruslan Malinovskyi ,
153,11,Troyes,home, 68 ,Substitution, Florian Tardieu , Rominigue Kouamé 
154,11,Troyes,home, 73 ,Yellow card, Renaud Ripart ,
155,11,Marseille,away, 75 ,Substitution, Bamba Dieng , Alexis Sanchez 
156,11,Marseille,away, 75 ,Substitution, Pape Gueye , Sead Kolasinac 
157,11,Troyes,home, 77 ,Substitution, Yasser Larouci , Renaud Ripart 
158,12,Monaco,away, 37 ,Yellow card, Caio Henrique ,
159,12,Lorient,home, 42 ,Yellow card, Bonke Innocent ,
160,12,Monaco,away, 61 ,Goal, Breel Embolo , Mohamed Camara 
161,12,Monaco,away, 62 ,Substitution, Wissam Ben Yedder , Breel Embolo 
162,12,Monaco,away, 62 ,Substitution, Gelson Martins , Krépin Diatta 
163,12,Lorient,home, 63 ,Substitution, Julien Ponceau , Bonke Innocent 
164,12,Lorient,home, 75 ,Goal, Dango Ouattara , Enzo Le Fée 
165,12,Lorient,home, 77 ,Goal, Terem Moffi , Dango Ouattara 
166,12,Monaco,away, 83 ,Substitution, Ismail Jakobs , Eliesse Ben Seghir 
167,12,Monaco,away, 83 ,Substitution, Myron Boadu , Aleksandr Golovin 
168,12,Lorient,home, 85 ,Substitution, Ibrahima Koné , Terem Moffi 
169,12,Lorient,home, 85 ,Substitution, Stéphane Diarra , Dango Ouattara 
170,12,Monaco,away, 93 ,Goal, Wissam Ben Yedder , Ismail Jakobs 
171,13,Lens,away, 4 ,Yellow card, Jean Onana ,
172,13,Lens,away, 11 ,Goal, Alexis Claude-Maurice , Facundo Medina 
173,13,Strasbourg,home, 13 ,Goal, Sanjin Prcic , Alexander Djiku 
174,13,Strasbourg,home, 16 ,Goal, Kevin Gameiro ,
175,13,Strasbourg,home, 27 ,Yellow card, Lucas Perrin ,
176,13,Lens,away, 33 ,Goal, Loïs Openda , Florian Sotoca 
177,13,Lens,away, 72 ,Substitution, Lukasz Poręba , Jean Onana 
178,13,Lens,away, 73 ,Substitution, David Pereira da Costa , Alexis Claude-Maurice 
179,13,Strasbourg,home, 73 ,Substitution, Habib Diallo , Kevin Gameiro 
180,13,Strasbourg,home, 73 ,Substitution, Ibrahima Sissoko , Habib Diarra 
181,13,Strasbourg,home, 78 ,Substitution, Maxime Le Marchand , Alexander Djiku 
182,13,Lens,away, 79 ,Substitution, Massadio Haidara , Deiver Machado 
183,13,Lens,away, 80 ,Substitution, Rémy Labeau Lascary , Loïs Openda 
184,13,Strasbourg,home, 84 ,Substitution, Jean Aholou , Sanjin Prcic 
185,13,Strasbourg,home, 84 ,Substitution, Lebo Mothiba , Ludovic Ajorque 
186,14,Nice,home, 15 ,Goal, Nicolas Pepe , Khéphren Thuram 
187,14,Nice,home, 35 ,Goal, Khéphren Thuram , Dante 
188,14,Nice,home, 43 ,Substitution, Mario Lemina , Hicham Boudaoui 
189,14,Montpellier,away, 45 ,Substitution, Arnaud Nordin , Béni Makouana 
190,14,Nice,home, 56 ,Goal, Nicolas Pepe , Aaron Ramsey 
191,14,Montpellier,away, 61 ,Substitution, Wahbi Khazri , Léo Leroy 
192,14,Montpellier,away, 61 ,Substitution, Valere Germain , Stephy Mavididi 
193,14,Montpellier,away, 63 ,Yellow card, Wahbi Khazri ,
194,14,Nice,home, 63 ,Yellow card, Nicolas Pepe ,
195,14,Nice,home, 67 ,Substitution, Ross Barkley , Aaron Ramsey 
196,14,Nice,home, 67 ,Substitution, Andy Delort , Sofiane Diop 
197,14,Nice,home, 67 ,Substitution, Badredine Bouanani , Nicolas Pepe 
198,14,Montpellier,away, 74 ,Substitution, Mamadou Sakho , Maxime Estève 
199,14,Nice,home, 75 ,Goal, Andy Delort , Gaetan Laborde 
200,14,Nice,home, 78 ,Substitution, Pablo Rosario , Khéphren Thuram 
201,14,Montpellier,away, 80 ,Goal, Téji Savanier ,
202,14,Nice,home, 82 ,Goal, Ross Barkley , Badredine Bouanani 
203,14,Nice,home, 85 ,Goal, Ross Barkley , Andy Delort 
204,15,PSG,home, 5 ,Goal, Hugo Ekitike , Nordi Mukiele 
205,15,Angers,away, 53 ,Yellow card, Pierrick Capelle ,
206,15,Angers,away, 61 ,Substitution, Amine Salama , Adrien Hunou 
207,15,Angers,away, 62 ,Substitution, Farid El Melali , Pierrick Capelle 
208,15,Angers,away, 62 ,Substitution, Sofiane Boufal , Himad Abdelli 
209,15,PSG,home, 72 ,Goal, Lionel Messi , Nordi Mukiele 
210,15,PSG,home, 79 ,Substitution, Warren Zaïre-Emery , Fabian Ruiz 
211,15,PSG,home, 79 ,Substitution, Carlos Soler , Hugo Ekitike 
212,15,Angers,away, 80 ,Substitution, Waniss Taibi , Batista Mendy 
213,15,Angers,away, 80 ,Substitution, Sada Thioub , Abdallah Sima 
214,15,PSG,home, 86 ,Substitution, El Bitshiabu , Vitinha 
215,15,Angers,away, 89 ,Yellow card, Miha Blažič ,
216,15,PSG,home, 92 ,Yellow card, Neymar ,
217,16,Clermont,home, 31 ,Goal, Grejohn Kyei , Saifeddine Khaoui 
218,16,Rennes,away, 47 ,Yellow card, Benjamin Bourigeaud ,
219,16,Rennes,away, 60 ,Substitution, Lovro Majer , Flavien Tait 
220,16,Rennes,away, 61 ,Substitution, Désiré Doué , Jérémy Doku 
221,16,Rennes,away, 74 ,Goal, Arnaud Kalimuendo , Benjamin Bourigeaud 
222,16,Rennes,away, 75 ,Substitution, Birger Meling , Adrien Truffert 
223,16,Rennes,away, 77 ,Second yellow card, Benjamin Bourigeaud ,
224,16,Clermont,home, 78 ,Substitution, Mehdi Zeffane , Jim Allevinah 
225,16,Clermont,home, 79 ,Substitution, Komnen Andrić , Grejohn Kyei 
226,16,Rennes,away, 83 ,Red card, Warmed Omari ,
227,16,Rennes,away, 85 ,Substitution, Christopher Wooh , Amine Gouiri 
228,16,Clermont,home, 90 ,Substitution, Florent Ogier , Mateusz Wieteska 
229,16,Clermont,home, 90 ,Substitution, Muhammed Cham , Saifeddine Khaoui 
230,16,Clermont,home, 95 ,Goal, Johan Gastien , Komnen Andrić 
231,17,Nantes,home, 50 ,Substitution, Charles Traoré , Quentin Merlin 
232,17,Olympique Lyonnais,away, 54 ,Yellow card, Tetê ,
233,17,Nantes,home, 68 ,Substitution, Marcus Coco , Evann Guessand 
234,17,Nantes,home, 68 ,Substitution, Ignatius Ganago , Mostafa Mohamed 
235,17,Olympique Lyonnais,away, 69 ,Substitution, Corentin Tolisso , Johann Lepenant 
236,17,Nantes,home, 69 ,Yellow card, Charles Traoré ,
237,17,Olympique Lyonnais,away, 69 ,Substitution, Rayan Cherki , Tetê 
238,17,Olympique Lyonnais,away, 76 ,Yellow card, Castello Lukeba ,
239,17,Nantes,home, 83 ,Substitution, Lohann Doucet , Pedro Chirivella 
240,17,Nantes,home, 83 ,Substitution, Sebastien Corchia , Moses Simon 
241,17,Olympique Lyonnais,away, 85 ,Yellow card, Sael Kumbedi ,
242,17,Olympique Lyonnais,away, 85 ,Substitution, Jeff Reine-Adelaide , Maxence Caqueret 
243,17,Nantes,home, 94 ,Yellow card, Sebastien Corchia ,
244,18,Brest,home, 51 ,Substitution, Jérémy Le Douaron , Mathias Pereira Lage 
245,18,Lille,away, 74 ,Substitution, Mohamed Bayo , Angel Gomes 
246,18,Lille,away, 74 ,Substitution, André Gomes , Carlos Baleba 
247,18,Brest,home, 76 ,Substitution, Islam Slimani , Steve Mounie 
248,18,Lille,away, 83 ,Substitution, Tim Weah , Adam Ounas 
249,18,Brest,home, 88 ,Substitution, Noah Fadiga , Kenny Lala 
250,18,Brest,home, 88 ,Substitution, Lilian Brassier , Jean Duverne 
251,18,Brest,home, 89 ,Substitution, Axel Camblan , Franck Honorat 
252,18,Lille,away, 96 ,Yellow card, Remy Cabella ,
253,19,Toulouse,away, 4 ,Goal, Farès Chaïbi , Branco Van den Boomen 
254,19,Toulouse,away, 33 ,Goal, Anthony Rouault ,
255,19,Toulouse,away, 41 ,Penalty, Branco Van den Boomen , Penalty 
256,19,Auxerre,home, 43 ,Yellow card, Niang ,
257,19,Toulouse,away, 44 ,Yellow card, Issiaga Sylla ,
258,19,Auxerre,home, 45 ,Substitution, Gaetan Perrin , Matthis Abline 
259,19,Auxerre,home, 45 ,Substitution, Youssouf M'Changama , Akim Zedadka 
260,19,Auxerre,home, 55 ,Yellow card, Gideon Mensah ,
261,19,Toulouse,away, 60 ,Substitution, Zakaria Aboukhlal , Brecht Dejaegere 
262,19,Auxerre,home, 67 ,Substitution, Nuno da Costa , Lassine Sinayoko 
263,19,Auxerre,home, 67 ,Substitution, Gauthier Hein , Hamza Sakhi 
264,19,Toulouse,away, 72 ,Substitution, Warren Kamanzi , Issiaga Sylla 
265,19,Toulouse,away, 73 ,Substitution, Veljko Birmančević , Rafael Ratão 
266,19,Toulouse,away, 75 ,Goal, Zakaria Aboukhlal , Moussa Diarra 
267,19,Auxerre,home, 77 ,Substitution, S Touré , Gideon Mensah 
268,19,Toulouse,away, 79 ,Substitution, Naatan Skyttä , Branco Van den Boomen 
269,19,Toulouse,away, 79 ,Substitution, Thijs Dallinga , Ado Onaiwu 
270,19,Auxerre,home, 88 ,Yellow card, Jubal ,
271,19,Toulouse,away, 88 ,Goal, Thijs Dallinga , Zakaria Aboukhlal 
272,20,Reims,away, 3 ,Goal, Marshall Munetsi , Emmanuel Agbadou 
273,20,Ajaccio,home, 16 ,Yellow card, Mohamed Youssouf ,
274,20,Ajaccio,home, 19 ,Yellow card, Riad Nouri ,
275,20,Reims,away, 45 ,Substitution, Jens Cajuste , Alexis Flips 
276,20,Reims,away, 50 ,Yellow card, Thibault De Smet ,
277,20,Reims,away, 59 ,Substitution, Mitchell van Bergen , Arbër Zeneli 
278,20,Ajaccio,home, 65 ,Substitution, Youcef Belaïli , Bevic Moussiti-Oko 
279,20,Reims,away, 70 ,Yellow card, Folarin Balogun ,
280,20,Ajaccio,home, 70 ,Yellow card, Mounaïm El Idrissy ,
281,20,Reims,away, 76 ,Substitution, Kaj Sierhuis , Folarin Balogun 
282,20,Ajaccio,home, 77 ,Substitution, Jean Botué , Mounaïm El Idrissy 
283,20,Ajaccio,home, 77 ,Substitution, Florian Chabrolle , Vincent Marchetti 
284,20,Reims,away, 77 ,Substitution, Martin Adeline , Marshall Munetsi 
285,20,Reims,away, 81 ,Yellow card, Martin Adeline ,
286,20,Ajaccio,home, 88 ,Substitution, Clément Vidal , Cyrille Bayala 
287,20,Reims,away, 88 ,Substitution, Rafik Guitane , Junya Ito 
288,20,Ajaccio,home, 88 ,Substitution, Mickaël Alphonse , Thomas Mangani 
289,21,Rennes,home, 5 ,Goal, Martin Terrier ,
290,21,Rennes,home, 17 ,Disallowed goal,Disallowed goal,
291,21,Nice,away, 21 ,Goal, Ross Barkley , Jordan Lotomba 
292,21,Rennes,home, 36 ,Substitution, Jérémy Doku , Martin Terrier 
293,21,Nice,away, 67 ,Substitution, Sofiane Diop , Ross Barkley 
294,21,Nice,away, 68 ,Substitution, Billal Brahimi , Mario Lemina 
295,21,Rennes,home, 72 ,Substitution, Flavien Tait , Lovro Majer 
296,21,Rennes,home, 72 ,Substitution, Adrien Truffert , Birger Meling 
297,21,Rennes,home, 79 ,Yellow card, Benjamin Bourigeaud ,
298,21,Rennes,home, 84 ,Substitution, Kamaldeen Sulemana , Arnaud Kalimuendo 
299,21,Nice,away, 85 ,Yellow card, Melvin Bard ,
300,21,Rennes,home, 89 ,Goal, Benjamin Bourigeaud , Flavien Tait 
301,22,Marseille,away, 7 ,Yellow card, Chancel Mbemba ,
302,22,Marseille,away, 25 ,Substitution, Issa Kaboré , Jonathan Clauss 
303,22,Marseille,away, 47 ,Goal, Nuno Tavares ,
304,22,Montpellier,home, 52 ,Yellow card, Jordan Ferri ,
305,22,Marseille,away, 61 ,Own goal, Maxime Estève , Own goal 
306,22,Montpellier,home, 63 ,Substitution, Nicolas Cozza , Faitout Maouassa 
307,22,Montpellier,home, 63 ,Substitution, Béni Makouana , Arnaud Nordin 
308,22,Marseille,away, 66 ,Substitution, Pape Gueye , Jordan Veretout 
309,22,Marseille,away, 66 ,Substitution, Matteo Guendouzi , Dimitri Payet 
310,22,Marseille,away, 66 ,Substitution, Leonardo Balerdi , Eric Bailly 
311,22,Montpellier,home, 78 ,Substitution, Arnaud Souquet , Falaye Sacko 
312,22,Montpellier,home, 78 ,Substitution, Joris Chotard , Jordan Ferri 
313,22,Montpellier,home, 81 ,Substitution, Valere Germain , Elye Wahi 
314,22,Marseille,away, 84 ,Substitution, Bamba Dieng , Alexis Sanchez 
315,22,Montpellier,home, 86 ,Yellow card, Christopher Jullien ,
316,22,Marseille,away, 87 ,Red card, Nuno Tavares ,
317,22,Marseille,away, 90 ,Yellow card, Pau Lopez ,
318,22,Montpellier,home, 91 ,Penalty, Téji Savanier , Penalty 
319,23,Reims,away, 29 ,Yellow card, Yunis Abdelhamid ,
320,23,Lille,home, 32 ,Goal, Jonathan David ,
321,23,Lille,home, 45 ,Substitution, Alexsandro Ribeiro , Jose Fonte 
322,23,Reims,away, 56 ,Substitution, Jens Cajuste , Alexis Flips 
323,23,Lille,home, 59 ,Substitution, Adam Ounas , Edon Zhegrova 
324,23,Lille,home, 70 ,Substitution, Alan Virginius , Jonathan David 
325,23,Reims,away, 71 ,Substitution, Arbër Zeneli , Mitchell van Bergen 
326,23,Reims,away, 71 ,Substitution, Maxime Busi , Thomas Foket 
327,23,Reims,away, 71 ,Substitution, Dion Lopy , Azor Matusiwa 
328,23,Reims,away, 79 ,Goal, Jens Cajuste , Thibault De Smet 
329,23,Lille,home, 84 ,Substitution, Tim Weah , Bafodé Diakité 
330,23,Lille,home, 84 ,Substitution, André Gomes , Angel Gomes 
331,23,Lille,home, 85 ,Yellow card, Alexsandro Ribeiro ,
332,23,Reims,away, 85 ,Substitution, Andreaw Gravillon , Thibault De Smet 
333,24,Troyes,away, 16 ,Goal, Renaud Ripart ,
334,24,Troyes,away, 20 ,Goal, Rony Lopes ,
335,24,Strasbourg,home, 41 ,Goal, Habib Diallo , Jeanricner Bellegarde 
336,24,Strasbourg,home, 54 ,Goal, Ismaël Doukouré , Jeanricner Bellegarde 
337,24,Troyes,away, 55 ,Substitution, Yasser Larouci , Wilson Odobert 
338,24,Strasbourg,home, 60 ,Yellow card, Ismaël Doukouré ,
339,24,Troyes,away, 61 ,Yellow card, Yasser Larouci ,
340,24,Strasbourg,home, 67 ,Substitution, Kevin Gameiro , Habib Diarra 
341,24,Troyes,away, 70 ,Yellow card, Thierno Baldé ,
342,24,Troyes,away, 70 ,Yellow card, Abdu Conté ,
343,24,Strasbourg,home, 73 ,Substitution, Ronaël Pierre-Gabriel , Ismaël Doukouré 
344,24,Troyes,away, 73 ,Substitution, Florian Tardieu , Renaud Ripart 
345,24,Troyes,away, 73 ,Substitution, Iké Ugbo , Rominigue Kouamé 
346,24,Troyes,away, 78 ,Goal, Xavier Chavalerin , Rony Lopes 
347,24,Troyes,away, 79 ,Substitution, Tristan Dingomé , Rony Lopes 
348,24,Strasbourg,home, 83 ,Substitution, Ibrahima Sissoko , Sanjin Prcic 
349,24,Strasbourg,home, 83 ,Substitution, Jean Aholou , Jeanricner Bellegarde 
350,25,Lens,home, 5 ,Goal, Przemysław Frankowski ,
351,25,PSG,away, 8 ,Goal, Hugo Ekitike ,
352,25,Lens,home, 28 ,Goal, Loïs Openda , Seko Fofana 
353,25,Lens,home, 41 ,Yellow card, Salis Abdul Samed ,
354,25,PSG,away, 48 ,Yellow card, Achraf Hakimi ,
355,25,Lens,home, 48 ,Yellow card, Jonathan Gradit ,
356,25,Lens,home, 47 ,Goal, Alexis Claude-Maurice , Loïs Openda 
357,25,PSG,away, 57 ,Substitution, Pablo Sarabia , Danilo Pereira 
358,25,PSG,away, 58 ,Substitution, Vitinha , Fabian Ruiz 
359,25,Lens,home, 73 ,Substitution, Wesley Said , Loïs Openda 
360,25,Lens,home, 73 ,Substitution, Jean Onana , Alexis Claude-Maurice 
361,25,PSG,away, 73 ,Substitution, Warren Zaïre-Emery , Hugo Ekitike 
362,25,PSG,away, 78 ,Substitution, Ismaël Gharbi , Carlos Soler 
