event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
2475,173,Leeds,home, 83 ,Substitution, Mateusz Klich , Brenden Aaronson 
2476,173,Leeds,home, 83 ,Substitution, Joe Gelhardt , Rodrigo Moreno 
2477,173,Chelsea,away, 84 ,Second yellow card, Kalidou Koulibaly ,
2478,173,Chelsea,away, 87 ,Substitution, César Azpilicueta , Raheem Sterling 
2479,174,Arsenal,away, 5 ,Goal, Martin Ødegaard ,
2480,174,Arsenal,away, 11 ,Goal, Martin Ødegaard , Gabriel Jesus 
2481,174,Bournemouth,home, 27 ,Yellow card, Jordan Zemura ,
2482,174,Bournemouth,home, 45 ,Substitution, Jaidon Anthony , Marcos Senesi 
2483,174,Bournemouth,home, 45 ,Substitution, Lewis Cook , Ben Pearson 
2484,174,Arsenal,away, 52 ,Yellow card, Gabriel Jesus ,
2485,174,Arsenal,away, 54 ,Goal, William Saliba , Granit Xhaka 
2486,174,Bournemouth,home, 60 ,Yellow card, Adam Smith ,
2487,174,Bournemouth,home, 65 ,Substitution, Ryan Christie , Philip Billing 
2488,174,Arsenal,away, 71 ,Disallowed goal,Disallowed goal,
2489,174,Arsenal,away, 74 ,Substitution, Emile Smith-Rowe , Martin Ødegaard 
2490,174,Arsenal,away, 74 ,Substitution, Takehiro Tomiyasu , Ben White 
2491,174,Arsenal,away, 75 ,Substitution, Edward Nketiah , Gabriel Martinelli 
2492,174,Arsenal,away, 88 ,Substitution, Kieran Tierney , Bukayo Saka 
2493,174,Arsenal,away, 88 ,Substitution, Albert Lokonga , Granit Xhaka 
2494,175,Leicester,home, 54 ,Goal, James Maddison ,
2495,175,Southampton,away, 59 ,Substitution, Che Adams , Sékou Mara 
2496,175,Southampton,away, 64 ,Yellow card, Mohamed Elyounoussi ,
2497,175,Leicester,home, 65 ,Substitution, Youri Tielemans , Ayoze Pérez 
2498,175,Leicester,home, 65 ,Substitution, Patson Daka , Jamie Vardy 
2499,175,Southampton,away, 68 ,Goal, Che Adams , Armel Bella-Kotchap 
2500,175,Southampton,away, 70 ,Substitution, Stuart Armstrong , Adam Armstrong 
2501,175,Leicester,home, 76 ,Yellow card, Patson Daka ,
2502,175,Leicester,home, 76 ,Substitution, Kelechi Iheanacho , Harvey Barnes 
2503,175,Southampton,away, 82 ,Yellow card, Joe Aribo ,
2504,175,Southampton,away, 84 ,Goal, Che Adams , James Ward-Prowse 
2505,175,Southampton,away, 88 ,Substitution, Lyanco , Joe Aribo 
2506,175,Leicester,home, 94 ,Yellow card, James Maddison ,
2507,175,Southampton,away, 94 ,Yellow card, Roméo Lavia ,
2508,176,Fulham,home, 1 ,Goal, Bobby Decordova-Reid ,
2509,176,Fulham,home, 20 ,Goal, João Palhinha , Andreas Pereira 
